mess_id,mess_name,city,food_type,monthly_price,seating_capacity,hygiene_score,taste_score,consistency_score,punctuality_score,avg_rating,total_reviews,complaint_ratio,retention_months,trust_score,veg_days_per_week,special_items_count
dab355ad-6aac-47ea-b8ba-4e128bd3496b,Maa Tiffin,Mumbai,veg+egg,2374,51,3.14,4.39,3.63,3.7,3.72,84,0.04,6,3.3,5,4
59f37a47-6547-4cee-93db-7c0034cb3b81,Shree Mess,Nagpur,veg,3001,93,4.73,3.42,3.8,3.81,3.94,54,0.2,8,3.51,7,4
388ed7c2-1d66-499f-b767-e830dee016fd,Shree Mess,Mumbai,veg,2848,137,4.52,4.05,3.4,4.77,4.19,84,0.13,5,3.7,6,8
f5254144-9450-443b-80ad-f3fca87b6e89,HomeStyle Meals,Solapur,veg+nonveg,2212,52,3.5,3.87,3.94,4.25,3.89,151,0.08,8,3.4,6,7
99737b88-f52e-419c-9828-e02cf33a15bb,Campus Tiffin,Pune,veg,2626,118,3.69,4.29,4.22,2.87,3.77,67,0.24,6,3.33,7,7
db673c87-44c3-43f9-8ba7-a5e0b526a1ca,Maa Tiffin,Aurangabad,veg+nonveg,4304,52,3.56,4.13,3.66,4.02,3.84,49,0.33,10,3.27,7,5
058362b1-6156-44a1-9e83-ca4a31236968,Fresh Plate Mess,Aurangabad,veg+nonveg,2632,99,4.65,4.08,3.02,3.78,3.88,15,0.52,12,3.33,6,2
87989c33-c2f0-441b-bf83-042290691ae0,Hostel Bhojan,Pune,veg,3358,60,2.88,4.57,3.18,3.91,3.64,56,0.21,4,3.12,5,5
93c30bcf-2084-4d60-93c4-3d0df9463b59,Green Plate Mess,Nashik,veg,3648,78,4.21,3.1,3.11,4.46,3.72,174,0.12,4,3.27,5,6
55720ed1-6248-453e-ab9f-48481ae861c9,Campus Tiffin,Aurangabad,veg,2973,105,3.94,4.58,4.37,3.83,4.18,79,0.22,10,3.67,6,1
d3c2046d-66bc-47f0-9921-ba60b4ecdf2d,Fresh Plate Mess,Mumbai,veg+egg,3195,92,4.78,3.53,3.77,4.11,4.05,190,0.04,10,3.67,7,2
c6935a36-7fb9-46d0-b24f-23398a0192c5,Hostel Bhojan,Solapur,veg+egg,3276,109,2.94,4.03,4.07,4.41,3.86,14,0.23,3,3.25,5,8
0b239adf-f556-4c02-a587-4373c465ac48,Sai Mess,Aurangabad,veg+egg,3464,121,4.4,3.95,4.18,3.65,4.04,129,0.12,5,3.63,5,7
e663b016-2d6d-4487-abbf-eba2b85ce32f,Annapurna Mess,Solapur,veg,4348,145,4.24,4.11,3.25,3.77,3.84,184,0.06,9,3.49,5,3
0990427d-006b-49a1-9244-ca64c4b57be6,Green Plate Mess,Shirpur,veg+egg,4167,76,4.23,4.97,4.22,3.78,4.3,69,0.18,8,3.83,7,7
ab3869de-612d-4d82-8c8f-89e868c307e0,Smart Mess,Solapur,veg+egg,3958,54,4.69,3.79,3.14,4.93,4.14,151,0.16,7,3.64,6,3
c464a48b-8ff7-478c-a2f4-906a815dfb11,Sai Mess,Nashik,veg+nonveg,2305,113,3.81,4.61,3.83,4.16,4.1,148,0.07,3,3.65,7,2
a982d58d-4233-402f-8995-ff646eff5538,Daily Thali,Aurangabad,veg+nonveg,2787,54,3.07,3.09,4.18,4.36,3.68,84,0.21,2,3.08,6,6
10d00dc3-cedc-4b85-9443-eb57dfded411,Green Plate Mess,Solapur,veg,4113,81,3.85,4.42,3.59,3.18,3.76,42,0.08,8,3.41,5,1
abb9eece-e011-43e8-a945-366e5bdb3998,Maa Tiffin,Pune,veg,4345,114,3.76,4.15,3.74,3.7,3.84,174,0.19,8,3.37,5,7
c250b9e5-c9e7-4de7-a96c-007adf292482,Daily Thali,Shirpur,veg,2896,99,3.78,3.62,3.4,4.1,3.72,49,0.17,5,3.25,5,4
ad66548b-e0bc-422a-9321-a807eb7b9b83,Fresh Plate Mess,Pune,veg+egg,4363,112,2.97,3.53,3.68,4.52,3.68,87,0.05,4,3.16,6,6
1fd28928-b869-44b9-ae24-528d0edc35c0,Shree Mess,Mumbai,veg+egg,2818,146,3.56,3.68,3.63,4.01,3.72,195,0.17,12,3.23,7,8
44c1b796-ce6b-49f5-85ae-fb13d2b49e1c,Campus Tiffin,Nagpur,veg+egg,2902,50,3.62,4.44,3.78,3.87,3.93,123,0.15,8,3.46,5,2
50910f63-303e-4daf-98fe-073287c1349e,Student Kitchen,Nagpur,veg+egg,3072,93,4.48,4.3,4.26,4.06,4.28,48,0.3,7,3.73,7,2
174f592d-c6b9-4580-8e0a-63615df4a379,Smart Mess,Shirpur,veg+egg,4199,46,4.0,5.0,4.45,4.57,4.5,31,0.21,8,3.92,5,8
51612e9a-440e-47c4-972a-84769d6bc11c,Maa Tiffin,Nagpur,veg,2885,82,3.8,4.09,3.87,4.1,3.96,20,0.24,2,3.43,7,5
dad30ad2-2182-4817-971b-560c70cee896,Smart Mess,Shirpur,veg+egg,3987,127,4.22,3.8,4.0,4.96,4.24,72,0.1,8,3.71,5,8
874bac76-a8eb-46cf-b7ae-57464058a629,Campus Tiffin,Pune,veg,3836,96,3.41,3.87,3.88,4.06,3.8,17,0.31,6,3.22,6,4
14ceb1af-0aa4-4420-96a0-99a31f75f70e,HomeStyle Meals,Aurangabad,veg,2286,56,3.43,3.8,3.77,3.98,3.74,128,0.12,2,3.27,5,4
97831646-2d0c-4254-a78c-f09412accc60,Green Plate Mess,Nagpur,veg+nonveg,3815,120,4.21,3.72,3.61,4.03,3.89,118,0.06,12,3.49,7,6
a072d8ba-8fbf-478d-bc01-dcff918d4c52,Green Plate Mess,Aurangabad,veg,3044,142,4.21,3.96,3.31,3.97,3.86,136,0.15,4,3.44,6,8
b37cd603-4066-419f-a762-0524afa97b52,Green Plate Mess,Nashik,veg+nonveg,4270,51,3.89,3.55,4.02,4.51,3.99,154,0.12,9,3.47,5,1
ae8960d0-7ef2-4595-99e3-99712a693d66,Daily Thali,Shirpur,veg+nonveg,4003,118,4.02,3.47,4.32,4.24,4.01,132,0.15,8,3.5,6,4
67e2dd1a-8b38-411c-aab1-5ff3d0f991b8,Sai Mess,Nagpur,veg,2479,85,4.86,4.19,3.33,4.18,4.14,96,0.06,5,3.77,7,7
f25a32fb-8595-4020-8165-c1dda91c4077,Annapurna Mess,Nashik,veg,4078,112,3.67,3.47,4.47,4.74,4.09,27,0.19,3,3.48,6,1
95ad2499-2542-4bd6-b7e9-d44f938665ae,Hostel Bhojan,Nagpur,veg+egg,2375,62,3.09,3.81,4.24,4.39,3.88,99,0.1,4,3.34,6,8
c99cf1ae-d1e0-4142-90ea-d2915402e523,Annapurna Mess,Pune,veg,3449,136,4.72,3.2,3.9,3.71,3.88,18,0.21,12,3.45,6,3
3096825f-aa5a-4ec8-87e7-23d6b9024db1,HomeStyle Meals,Nashik,veg,3991,146,2.74,5.0,3.94,3.79,3.87,73,0.14,5,3.36,7,2
f807efd4-054b-4512-8df3-203a5ec45942,Maa Tiffin,Solapur,veg+egg,4288,119,4.6,4.4,3.7,4.35,4.26,17,0.26,10,3.74,5,3
fdc3428d-293b-452f-b881-f49251681e3f,Annapurna Mess,Nashik,veg+egg,3955,102,4.28,3.59,4.71,3.69,4.07,190,0.32,6,3.52,6,1
b4c69455-67a8-4dbf-8811-72ad39a16999,Fresh Plate Mess,Nashik,veg+egg,2704,45,4.21,3.95,3.25,3.52,3.73,18,0.08,3,3.39,6,6
98100814-1bfc-4d6d-9420-5317fdf685cf,Maa Tiffin,Aurangabad,veg,3356,94,4.37,4.57,3.33,3.64,3.98,132,0.34,1,3.5,5,1
aff82493-f6c0-443b-a783-0923eb487d8c,Maa Tiffin,Nashik,veg,3606,49,4.63,3.8,4.43,3.97,4.21,145,0.03,1,3.81,6,3
31cc1a3a-db8d-44b1-9c0b-0e16354e299b,Sai Mess,Solapur,veg,3130,146,4.8,2.86,4.46,4.62,4.19,170,0.26,8,3.61,5,5
93fef88d-ad7a-453f-8a8c-f5102407fd4a,Shree Mess,Shirpur,veg,3456,150,3.71,4.0,3.46,4.2,3.84,28,0.27,6,3.3,7,4
70ab5b97-27d9-4770-8eb1-9c86c1a06a87,Shree Mess,Aurangabad,veg+nonveg,3419,114,3.52,5.0,3.67,4.31,4.12,169,0.35,9,3.51,6,2
a36fce71-7126-4750-9aa4-6265288bbc76,Hostel Bhojan,Pune,veg,3216,92,2.97,3.97,3.43,4.71,3.77,73,0.41,9,3.07,5,8
11c63725-9210-490a-87f9-ba67e5e9d5c1,Sai Mess,Aurangabad,veg+egg,2664,150,4.1,4.26,4.49,3.98,4.21,140,0.32,7,3.63,5,8
bb0c850d-4e20-4bb8-bb2e-e1079c8d8664,Student Kitchen,Mumbai,veg,3476,56,3.76,4.1,3.08,3.48,3.6,177,0.23,2,3.18,7,8
971ed1a9-9141-4d9e-b54b-bc715c667bcd,Annapurna Mess,Solapur,veg+nonveg,3811,127,3.28,4.1,2.85,4.14,3.59,38,0.06,1,3.17,7,1
272f7e47-4f4a-4d79-9b16-9480eca6efa5,Hostel Bhojan,Mumbai,veg+nonveg,2211,40,4.51,4.13,3.57,3.68,3.97,35,0.2,7,3.55,5,8
c5fc8857-450e-4c0a-ba8e-be7ebed23867,Student Kitchen,Aurangabad,veg,3006,131,4.26,3.28,3.66,4.03,3.81,97,0.11,8,3.38,7,7
3ab70091-998a-429b-8119-4714d0f14102,Smart Mess,Nagpur,veg+nonveg,3485,105,4.43,3.8,3.66,4.03,3.98,63,0.17,5,3.53,5,8
832a3e02-d5a3-4480-ae71-8b7a5049af2e,Green Plate Mess,Mumbai,veg+nonveg,2296,41,2.68,4.43,3.44,3.84,3.6,129,0.65,10,2.85,6,5
06f6c9b0-99b5-4606-81a4-fbc660abaf7f,Maa Tiffin,Mumbai,veg+nonveg,4095,148,4.35,3.94,4.3,4.57,4.29,154,0.11,10,3.78,5,4
01d3395a-7eaf-4600-be43-f483d3399998,Shree Mess,Solapur,veg+nonveg,3294,86,3.35,4.37,3.02,3.82,3.64,10,0.22,4,3.16,6,4
1f73a7d1-46a0-4f06-bc34-3f364112f402,Maa Tiffin,Pune,veg+egg,2969,40,3.75,4.15,3.73,4.5,4.03,120,0.14,4,3.51,5,1
1c65989d-3afc-46f0-bd94-68faf659ccba,Annapurna Mess,Nagpur,veg+nonveg,2744,148,3.61,4.72,4.42,3.93,4.17,85,0.19,10,3.64,7,5
c8be44b4-0cf3-4118-922e-a4c381c7a223,Student Kitchen,Pune,veg,2946,139,5.0,4.35,4.6,4.12,4.52,77,0.24,10,4.01,7,1
8ed41956-d6bb-4b07-a2d9-fe0be29c250a,Maa Tiffin,Solapur,veg,3655,86,4.53,4.94,3.55,4.53,4.39,32,0.16,1,3.9,6,1
c578feb6-cc89-4ee1-bdd1-107ec576608c,Sai Mess,Solapur,veg,3940,68,4.36,3.58,3.72,4.77,4.11,131,0.05,8,3.64,6,1
1d078483-1400-4041-a41a-bd0aa760f9e8,Daily Thali,Pune,veg,2271,48,3.69,3.61,4.07,4.17,3.88,133,0.23,3,3.33,6,3
3b4af7bf-48ca-4bea-a1c5-18b391fb928a,HomeStyle Meals,Aurangabad,veg+nonveg,2947,65,3.66,4.01,3.43,4.73,3.96,10,0.36,10,3.32,6,1
2dac8fcb-c51a-47dd-ac9c-dc2976384b19,Maa Tiffin,Pune,veg+nonveg,3207,109,4.45,3.29,5.0,4.68,4.36,161,0.23,3,3.74,7,5
291218ed-f90a-417c-a40d-ec37b9bbe5c5,Sai Mess,Solapur,veg+nonveg,4283,150,3.42,4.84,2.85,4.17,3.82,94,0.19,11,3.34,6,1
5deab9c6-a312-4ad2-8e4e-2646ea9d3cc3,Maa Tiffin,Nashik,veg+egg,2733,136,4.63,4.38,3.78,4.13,4.23,156,0.09,12,3.81,7,6
08e2f64f-7608-4c5c-9e84-3a74d6f3ec11,Fresh Plate Mess,Nagpur,veg,2341,96,3.25,4.63,4.51,4.12,4.13,146,0.06,12,3.62,5,2
3ffd2418-77bd-4dec-859e-c90317f093c0,Shree Mess,Shirpur,veg+egg,3995,65,4.48,4.45,4.07,3.92,4.23,122,0.03,1,3.84,6,1
5b868fce-05d6-4776-bbb8-88ad110408b7,Daily Thali,Shirpur,veg,2808,41,4.14,3.5,4.27,3.94,3.96,199,0.3,12,3.41,7,5
6d902a29-ba86-4afb-a864-a3c2c9b67c55,Campus Tiffin,Shirpur,veg+nonveg,2918,127,3.17,5.0,3.69,4.48,4.08,150,0.32,4,3.45,7,7
1c3b7344-bf62-406c-a0d9-fe39613db121,Maa Tiffin,Nagpur,veg,3928,106,4.9,4.55,3.73,4.04,4.3,80,0.13,9,3.89,7,6
dce4a34f-9b70-4bc6-b1c7-876817e59954,HomeStyle Meals,Mumbai,veg+nonveg,2871,139,4.21,3.78,3.86,4.42,4.07,23,0.22,7,3.53,7,7
cb10f137-3a62-4bcd-be9a-5a4a6362845a,Daily Thali,Aurangabad,veg,3664,72,4.65,4.29,3.33,4.68,4.24,120,0.11,5,3.78,5,6
a3b71d4f-af4e-46a3-8ecd-0b21d3501fd1,Smart Mess,Solapur,veg+egg,4339,129,4.01,3.84,3.78,3.93,3.89,64,0.13,9,3.44,7,8
224f5c5b-66b2-4e63-b3cb-acf10977ffef,Student Kitchen,Nashik,veg+nonveg,3958,114,4.93,4.63,4.8,4.05,4.6,69,0.12,11,4.14,5,4
543f2dd1-b28c-4434-9d5b-9f160481dcf8,Shree Mess,Solapur,veg+nonveg,3174,110,3.75,3.94,4.34,3.96,4.0,34,0.35,5,3.4,6,2
9028b535-af2b-470f-8764-4b6ad9bc80ce,Daily Thali,Aurangabad,veg+egg,4315,62,4.05,3.51,3.93,4.43,3.98,32,0.05,8,3.52,5,3
82a9343c-1a8c-49ac-8865-472d755b77b5,Maa Tiffin,Nashik,veg+egg,3649,120,3.55,4.06,3.96,4.62,4.05,108,0.21,4,3.46,5,1
99ec2ae9-039b-4890-b108-418340d0ef35,Shree Mess,Aurangabad,veg,2535,97,4.01,3.32,3.56,4.13,3.76,137,0.57,6,3.08,5,5
4a41fb26-feb3-4fde-9957-858ac663ce56,Maa Tiffin,Nagpur,veg+nonveg,3879,108,4.21,5.0,3.81,3.53,4.14,99,0.08,10,3.76,7,8
3da0090e-9b4e-4ae6-b3d3-6840fb7a785b,Hostel Bhojan,Nashik,veg+egg,3150,84,4.03,3.26,3.97,4.53,3.95,188,0.29,11,3.35,5,4
254efe4f-08ad-4ca0-acc2-bfae1803eaa5,Shree Mess,Solapur,veg+nonveg,2395,79,3.46,4.41,4.06,4.14,4.02,68,0.09,7,3.53,5,1
3b138789-0f7e-471a-ba80-1f2f4a880f25,Hostel Bhojan,Mumbai,veg,3881,113,5.0,3.89,3.54,4.09,4.13,33,0.3,5,3.64,7,4
c29d2327-13ae-4e48-886a-f740b9f6cd2c,Hostel Bhojan,Pune,veg,3186,143,4.2,4.19,4.33,4.07,4.2,132,0.26,2,3.65,7,5
6aa2720a-eb0f-4c8b-a971-6606f9aee9f0,Fresh Plate Mess,Mumbai,veg+egg,3297,85,3.38,3.84,2.99,4.48,3.67,61,0.33,10,3.08,7,6
13ded80c-b5cc-4ede-a4e6-299b1e546f63,Campus Tiffin,Mumbai,veg+egg,4351,127,3.75,3.52,4.54,3.88,3.92,127,0.07,2,3.46,7,3
d41cbf5b-8c23-4c33-a183-6ad72828059a,Campus Tiffin,Shirpur,veg+egg,3962,142,3.76,4.37,3.97,4.56,4.16,112,0.26,7,3.57,7,2
abdf09c3-2661-4438-b43a-864d81003d7a,Maa Tiffin,Nashik,veg+egg,4478,80,3.84,4.13,3.61,3.68,3.82,62,0.14,10,3.39,6,1
5ca87106-4f48-4572-945d-29745ca50da8,Student Kitchen,Shirpur,veg,3312,71,4.01,3.88,4.0,4.32,4.05,168,0.13,12,3.56,5,4
f997a9d1-04a6-4ca3-af51-a03cbb1022bc,Student Kitchen,Mumbai,veg,2857,111,3.28,3.29,4.35,3.74,3.66,11,0.34,6,3.07,5,2
b6627551-9c12-4d94-8b3f-d7c87829ebee,Smart Mess,Solapur,veg+nonveg,2234,128,3.51,4.67,4.6,4.75,4.38,134,0.17,6,3.77,6,4
74cfb20a-191b-4c66-a2a1-1323003615ce,Annapurna Mess,Solapur,veg,3491,48,3.77,3.63,4.25,4.92,4.14,58,0.35,3,3.45,7,1
8cda1321-eb9c-4f70-831f-ee7ed61885ec,Student Kitchen,Nashik,veg,4149,127,3.16,3.74,4.65,4.09,3.91,34,0.3,10,3.28,7,3
401d79ab-dc75-47f4-913b-213343b010de,Annapurna Mess,Nashik,veg,3274,48,3.2,4.53,3.79,3.72,3.81,63,0.11,7,3.35,5,1
2ca03777-4fdc-40e1-a7c9-0bd5048999fe,Sai Mess,Solapur,veg,2895,93,3.61,3.46,4.14,3.7,3.73,127,0.19,9,3.24,6,5
d53587c1-1332-4403-8f60-99620a9e343d,Shree Mess,Pune,veg,3812,97,4.26,4.49,3.09,3.89,3.93,92,0.09,6,3.56,5,2
c837de4a-2ea7-4b90-a256-a2446fc67152,Daily Thali,Pune,veg+nonveg,2579,92,4.89,3.46,3.42,4.4,4.04,42,0.14,10,3.61,6,1
ba4dfe68-7dbc-4aa5-b2c7-dc5aaa6539da,Campus Tiffin,Nagpur,veg,3021,139,3.99,3.25,2.99,3.57,3.45,139,0.23,2,3.03,6,7
6c98ba7e-5876-47cb-9ba3-cb873082814b,Sai Mess,Solapur,veg,3453,81,4.18,3.84,4.04,3.84,3.97,92,0.34,5,3.43,6,5
0e6e4881-3c2a-4348-82a6-86213c1647e8,Sai Mess,Nashik,veg+nonveg,2671,70,3.54,3.47,3.83,4.0,3.71,106,0.41,7,3.09,7,2
9bf3a0d1-adcc-47ab-97f5-89ec05c167bd,Annapurna Mess,Nagpur,veg+nonveg,4028,74,3.0,3.69,3.56,4.03,3.57,127,0.13,11,3.07,5,3
de7d6d94-00b3-41ab-8ad7-36cbd5f60759,Student Kitchen,Nashik,veg,2350,144,4.62,4.28,4.34,4.32,4.39,146,0.25,10,3.85,7,5
faa65130-4604-403f-ae6f-902915e9c066,Campus Tiffin,Shirpur,veg,3224,70,3.63,3.23,4.24,4.33,3.86,21,0.1,1,3.34,5,4
c46d252b-887a-402a-b0d9-844197587cb6,Daily Thali,Solapur,veg+egg,3595,148,3.77,4.0,4.09,4.25,4.03,121,0.29,9,3.44,6,6
7c11df6a-fa8f-426f-97db-64aa6355f9ef,Sai Mess,Solapur,veg+nonveg,3436,128,3.87,4.74,3.47,4.3,4.1,137,0.1,9,3.64,7,8
90bee7ee-5503-443b-af5e-060803cf6b4b,Fresh Plate Mess,Nashik,veg+egg,3870,53,3.52,3.05,3.42,4.04,3.51,110,0.17,9,3.02,7,2
913975a9-037b-4625-a45c-3996cee13635,Sai Mess,Solapur,veg,2475,135,3.61,4.52,4.17,3.88,4.04,197,0.33,8,3.46,6,7
0b531167-abeb-42e0-84db-2e0c9bffaf3a,HomeStyle Meals,Mumbai,veg,3992,62,3.23,4.19,4.4,4.28,4.03,191,0.03,12,3.52,7,5
fc8f4b6b-94eb-4d2b-bed0-fbd8fd061649,Fresh Plate Mess,Shirpur,veg,2880,58,4.2,4.6,3.04,3.94,3.94,51,0.33,10,3.44,5,8
861f17b0-17f4-4934-a201-de3ec6f91d22,Fresh Plate Mess,Solapur,veg+egg,3150,106,2.76,4.05,3.74,3.91,3.62,34,0.13,4,3.11,7,5
0a6d5414-81e6-4c98-9c88-ae34b4121d10,Fresh Plate Mess,Mumbai,veg+nonveg,4226,98,4.31,4.06,3.51,4.17,4.01,198,0.21,10,3.53,6,6
6ef4d92c-0017-4b04-9243-479d2435ff63,Daily Thali,Aurangabad,veg,3994,147,3.81,4.72,4.52,3.61,4.16,61,0.22,5,3.66,5,4
7e8cc8f0-70c2-4f63-a739-7db4fc12ee53,Hostel Bhojan,Pune,veg+egg,3116,116,4.75,3.5,4.08,3.22,3.89,168,0.34,6,3.43,5,1
b675ec61-6c66-4fa5-b099-57b0ab0bba33,Daily Thali,Nashik,veg,2302,49,4.26,4.7,4.2,4.78,4.49,141,0.15,6,3.93,6,3
a9e2bee1-c6cb-46ad-ac67-a013daa18ba0,HomeStyle Meals,Solapur,veg+egg,2680,111,4.0,3.5,3.58,4.05,3.78,72,0.23,2,3.28,5,2
695b40f1-a557-4d38-b2f0-2b5e2caa09fb,Green Plate Mess,Aurangabad,veg+egg,4116,118,3.58,3.59,4.18,4.2,3.89,187,0.14,12,3.37,6,7
d5cc5fde-e134-49fd-9ccb-4551053c56da,HomeStyle Meals,Pune,veg+egg,4225,73,5.0,3.76,4.07,3.98,4.2,87,0.14,3,3.78,7,1
f80bb6f3-92a7-418e-9c0c-127384086c16,Campus Tiffin,Nagpur,veg+egg,4263,138,3.91,3.75,4.12,4.35,4.03,59,0.35,10,3.41,6,3
98085e10-d893-44f8-b0c3-5ca469d9ac45,Maa Tiffin,Nagpur,veg+nonveg,2631,64,4.21,3.56,3.97,5.0,4.19,37,0.19,7,3.6,5,1
73132deb-b7c7-411d-95d6-a04256b9b01e,Daily Thali,Shirpur,veg+nonveg,4436,104,5.0,3.8,3.83,4.49,4.28,136,0.2,8,3.79,5,5
06de0ef5-571e-4c04-b1b0-bb9e40dfc9a7,HomeStyle Meals,Nashik,veg+nonveg,4125,43,2.86,3.26,3.83,3.97,3.48,118,0.06,10,3.0,6,8
5006dd73-3cae-45d3-8ce1-f0beaac72f97,Annapurna Mess,Solapur,veg+egg,2583,105,4.16,4.07,2.96,3.91,3.78,130,0.14,8,3.37,7,7
18e3123b-b512-440a-a087-7b3edde091d6,Student Kitchen,Nagpur,veg+egg,2270,62,3.02,3.61,3.52,4.29,3.61,51,0.58,10,2.87,5,4
2a98f361-c56e-4650-8717-945e6e23451a,Daily Thali,Pune,veg,3923,79,3.92,4.63,4.19,4.48,4.31,198,0.4,12,3.64,6,3
a95e1159-38d5-48e6-bf61-39d6ec9bc816,Fresh Plate Mess,Mumbai,veg,3987,82,3.77,4.01,4.72,3.55,4.01,36,0.23,1,3.49,5,8
9a02321d-e055-421e-a45b-ff0136df5866,Fresh Plate Mess,Mumbai,veg+egg,4169,108,4.13,3.42,3.44,4.38,3.84,38,0.12,3,3.38,5,7
e21b1a53-df1f-4a5b-9088-7cb90ccc41ad,HomeStyle Meals,Mumbai,veg+egg,4459,116,4.54,3.3,3.53,4.46,3.96,156,0.11,11,3.51,5,2
cb0856f4-fdaa-4947-8f55-eaf105ae4ba2,Maa Tiffin,Mumbai,veg,3164,58,3.51,4.09,3.94,4.22,3.94,82,0.3,7,3.35,7,1
bf3ddada-a416-41f6-a59b-487bf2d98309,Hostel Bhojan,Nagpur,veg+nonveg,3550,52,3.84,3.15,3.79,3.77,3.64,15,0.23,8,3.15,6,2
0fc781da-850e-4d93-b800-7172406ed202,Campus Tiffin,Mumbai,veg,2965,55,4.61,4.45,4.01,4.47,4.38,67,0.19,5,3.87,7,1
7b5b3e4a-fcd7-4bcc-a2c6-6309980ef569,Sai Mess,Solapur,veg,3696,88,4.12,4.29,3.89,3.9,4.05,98,0.21,12,3.57,6,3
76dd85c8-16eb-4987-ad8f-e9985527b1ed,HomeStyle Meals,Shirpur,veg+nonveg,2720,43,4.1,4.21,3.37,3.89,3.89,40,0.16,3,3.46,5,7
a42ba4eb-105c-47b0-b630-093eeb5ad184,Campus Tiffin,Nashik,veg+egg,2952,143,3.17,4.16,3.36,4.32,3.75,147,0.12,8,3.25,6,3
7d3a15a3-1453-46c7-bfa1-f108b664238a,Sai Mess,Aurangabad,veg,3355,101,5.0,3.08,3.12,4.1,3.82,44,0.11,12,3.45,6,2
4e47d46c-f8e7-48b9-9ee9-ab8c8ceb6028,Hostel Bhojan,Shirpur,veg,3923,99,3.94,3.49,2.72,4.6,3.69,25,0.14,1,3.22,7,4
6d0c2e28-c1c5-4583-a3ff-a0878da672ab,Annapurna Mess,Nagpur,veg,3969,42,3.93,3.89,4.4,4.59,4.2,111,0.08,8,3.68,5,7
44e20192-2bd2-44a9-b6da-64f55a818d41,Student Kitchen,Nagpur,veg,2663,80,3.21,3.89,2.81,4.59,3.62,162,0.03,6,3.17,6,2
a7a6ff97-19eb-4d2d-b79c-c0bd531f19cb,Smart Mess,Nagpur,veg+egg,3200,79,3.85,3.91,3.47,4.15,3.84,165,0.11,1,3.39,6,2
4adbb057-9185-4e99-9a71-ba2b219b8397,Smart Mess,Pune,veg+nonveg,4002,65,4.55,3.98,3.3,4.68,4.13,120,0.17,9,3.64,7,7
ab2f6ac5-c379-4fe2-acb1-1a11f92a0179,Maa Tiffin,Aurangabad,veg+nonveg,2414,70,3.4,3.81,4.75,3.98,3.99,197,0.2,4,3.42,6,5
35695764-53ae-49eb-94f5-58e342b10433,Maa Tiffin,Pune,veg+nonveg,2481,88,3.37,4.24,4.13,4.1,3.96,118,0.13,4,3.45,5,2
aa6bdd29-1604-4500-9c54-196297e48ca4,Smart Mess,Solapur,veg,2662,63,4.28,3.6,3.34,4.48,3.92,20,0.18,12,3.43,6,6
ed4d7a48-38f1-4c5c-956d-5fb360045716,Campus Tiffin,Shirpur,veg+nonveg,3815,65,3.25,4.72,3.21,4.0,3.8,95,0.33,1,3.23,6,5
b27e342b-a7fb-4c78-8422-3c307a419672,Daily Thali,Aurangabad,veg+nonveg,4179,87,3.45,3.83,3.99,3.99,3.82,100,0.22,6,3.28,6,4
5acb3cab-f36e-4085-bef2-68a48aa1cf66,HomeStyle Meals,Aurangabad,veg+egg,3316,107,2.96,3.77,3.59,4.35,3.67,135,0.18,5,3.11,7,2
1e6bec2a-af4d-47bf-8069-7d50b4a7c247,Smart Mess,Solapur,veg+egg,3737,125,3.94,4.0,3.31,3.61,3.72,139,0.16,6,3.31,5,6
7c485e01-c8fe-4df4-8e30-e9ab27d7cbdc,Annapurna Mess,Nashik,veg+egg,2785,147,3.08,3.44,4.07,4.03,3.66,61,0.15,8,3.13,5,5
5c0c3e42-fd29-43b4-b9c8-2455a2eb9a78,Daily Thali,Nashik,veg+egg,4027,63,3.29,5.0,4.21,4.79,4.32,143,0.54,12,3.53,5,6
c6579cd6-c52f-4955-bb7b-16f70df968a6,Annapurna Mess,Aurangabad,veg+nonveg,4143,47,4.25,3.62,3.17,4.22,3.81,179,0.31,10,3.29,6,1
6733168b-2d4a-4f29-815f-8306f66dc607,HomeStyle Meals,Mumbai,veg+egg,2871,130,4.29,4.68,3.59,3.66,4.06,38,0.17,9,3.64,5,8
433214bd-f415-450d-8963-cf074e590944,Student Kitchen,Aurangabad,veg+egg,2659,143,3.61,3.84,3.34,3.47,3.56,169,0.02,9,3.22,5,5
28116d7a-7762-496d-a552-522cb2d1220d,Student Kitchen,Shirpur,veg+nonveg,2622,137,3.96,3.71,3.88,3.78,3.83,196,0.24,8,3.34,5,2
8e205c82-4c61-42a6-9267-7b6988e11d00,Shree Mess,Solapur,veg+egg,4347,87,3.75,5.0,4.64,4.3,4.42,11,0.17,5,3.86,7,7
f0c07097-20b7-4c28-945d-81fe85bc2478,Green Plate Mess,Nagpur,veg+egg,2845,40,3.17,3.9,3.23,4.94,3.81,186,0.25,5,3.19,7,6
328e22f6-3904-4ecf-a875-f4ebc2a4a766,Fresh Plate Mess,Solapur,veg+nonveg,3999,64,3.8,4.01,3.24,5.0,4.01,50,0.29,1,3.4,7,5
d44cc5bc-40ab-4974-856f-80ca7e000ed3,Maa Tiffin,Aurangabad,veg+nonveg,4242,91,3.75,3.68,4.08,4.12,3.91,77,0.26,5,3.35,6,2
8cddd1be-c6cc-41f4-99ed-1b44f6548137,Student Kitchen,Pune,veg+nonveg,4401,131,4.04,4.45,4.19,4.04,4.18,26,0.27,10,3.63,7,7
